Scaffold ID
650716053
2506843519
2634524831
639633055
649633045
649633045
2667598829
2631030900
2754426828
8075065838
2667591694
2657317575
2728451326
2799220885
2728451956
2639818489
8102351399
8072418722
2671203494
2657276338
2684622874
2663793369
8012933652
2812045240
2667596711
2728451326
2516665184
8088583728
2860337210
8095797488
2639818170
8095786298
2799113128
2918192969
2657305301
2627894682
2667612682
8095773633
8065521813
2684631981
2700998326
8091731099
2773863587
2773861594
8096042815
2681891815
2812061561
2728430541
2663794564
8095631884
2619667433
2882359737
2681854793
2681855645
8056431065
8001971963
8083001305
8055140174
8077313024
2728432646
8056431060
2617333298
2576927352
2681855312
2728452720
8058276545
2681836910
2799227763
8085041213
2663790796
8091729467
2681856634
2773865505
2773861637
2681854409
8055140169
2642462969
2511244514
8054902629
8082931936
2663866981
2914860507
2681855987
2791361713
2681855922
2667548225
8096003572
2773863067
2502203361
8074165427
8082973066
2636467530
2657276093
2681855527
2681896672
2812062585
2860331306
8075065838
2791370040
2657298399
2799227566
2684631996
2773864992
2627901782
8095803875
8096052053
8096049648
2773861578
8082926424
2913520124
2773861694
2918191243
2799229478
8096019612
2667602015
8096007834
2773861525
2657253329
8082997373
8083010422
2799229566
2773861778
8083014013
2667615106
2684637944
2799229181
8095637970
2814128233
8083006117
8102353291
8065524334
3003302973
2799227423
2808617685
2565970334
2773864536
8064046622
2576927354
2684623116
8082919334
2582690956
2681857209
2773861496
2617333783
8082805960
2700997874
2773865038
2770959847
2627885673
8096038738
8082924380
2681856480
2770971097
8100034839
8098336656
2724807240
2681896672
8095766382
2754426195
2812044740
8096029366
2627909477
2860335264
2681856944
8082808186
650716093
2860327289
8096027541
8074444646
2660256572
2681854881
3001170222
8095781155
2842579100
8095793663
8072294151
2728451404
2595706905
2728451350
2687454052
8095789190
2700997953
8082919342
2667606349
2812049463
2619667481
8089652071
2515157699
2516665174
8082917874
2773861525
8082989743
2565967254
2773861856
2842053746
8000822712
2681856387
2631024523
2663864365
2681850920
8082804432
2799229873
2799229817
2671216061
2773861864
2695514273
8082980046
2663763495
2519117609
2695514400
8088583747
2799228246
8091734388
8082995509
2681836845
8095806527
2667561799
2642434887
8102351420
8082929832
2799227772
2773861566
8072716074
2913510308
2627909477
2799229840
2663857929
2636467462
2687454052
2648527909
8097519497
2860325381
2773861684
2721800450
2684637944
2660328365
2751234902
8072418722
2681856193
2690318143
8055262288
2681836839
2671274636
2576887222
8095641526
2728451325
2808617648
2860333257
2773863673
8072200491
2808618059
8073747760
8096036896
2681839700
8082938331
8091737591
2657276986
2636482999
2728432650
8095795402
8091732738
8095638003
2622748537
2860329271
8082793598
2913463324
8096005393
8082973048
8074440204
2667592034
2681855094
2773861812
2808618043
8095639821
2627874186
2700998261
2703775172
2703757077
8085041213
2799230258
2627877076
2808618226
2636467462
2773866296
8097522189
8097520936
8096222596
8082982139
8096023695
2773863429
2773866015
8091736030
2799229574
8072200541
2993744749
8091742378
2657303405
2913463322
8102353294
8082926392
2551467347
2667530420
2505327313
2518680267
2631013800
2814135563
8064046622
2773863303
2648564463
2651910227
2631012949
2667536970
8082797820
2770971275
8054902629
2681839408
2770948356
2681857384
2627917943
8072716074
2684631996
2913348612
2791378835
2773865999
8100034834
8096005396
2667603337
2684631981
8096012443
8082787127
2799228453
2660307688
2667554692
8082800029
8082999305
2773864395
2660311155
2728453987
2773863902
2663767984
2660285401
2645732459
2773861861
2660253069
2681854576
8096044743
2706848189
2987182561
2799227811
8091739206
8096047499
2681857139
2657262151
8012931703
2773864670
2681854338
2791370017
2773865069
