2682581165 assembled Ga0435844_067879_3_1268	2682581165	assembled	Ga0435844_067879_3_1268
2682786189 assembled Ga0117909_11261072	2682786189	assembled	Ga0117909_11261072
2682925064 assembled Ga0117811_100004831	2682925064	assembled	Ga0117811_100004831
2682926061 assembled Ga0117777_10157001	2682926061	assembled	Ga0117777_10157001
2682929813 assembled Ga0117777_10074463	2682929813	assembled	Ga0117777_10074463
2682935774 assembled Ga0117777_10014413	2682935774	assembled	Ga0117777_10014413
2682937590 assembled Ga0117777_10007276	2682937590	assembled	Ga0117777_10007276
2682940085 assembled Ga0117777_10003505	2682940085	assembled	Ga0117777_10003505
2682944144 assembled Ga0116843_10009911	2682944144	assembled	Ga0116843_10009911
2682948374 assembled Ga0116843_10008661	2682948374	assembled	Ga0116843_10008661
2682950966 assembled Ga0116842_10028771	2682950966	assembled	Ga0116842_10028771
2682957644 assembled Ga0116840_10030731	2682957644	assembled	Ga0116840_10030731
2682959309 assembled Ga0116840_10004781	2682959309	assembled	Ga0116840_10004781
2682963489 assembled Ga0116839_10009971	2682963489	assembled	Ga0116839_10009971
2682967333 assembled Ga0116839_10007801	2682967333	assembled	Ga0116839_10007801
2682969854 assembled Ga0116838_10019802	2682969854	assembled	Ga0116838_10019802
2682973891 assembled Ga0116649_10032483	2682973891	assembled	Ga0116649_10032483
2682978341 assembled Ga0116643_100029123	2682978341	assembled	Ga0116643_100029123
2682981530 assembled Ga0116619_10021124	2682981530	assembled	Ga0116619_10021124
2682983198 assembled Ga0116618_1065291	2682983198	assembled	Ga0116618_1065291
2682986406 assembled Ga0116217_100973962	2682986406	assembled	Ga0116217_100973962
2683954789 assembled Ga0116169_100093619	2683954789	assembled	Ga0116169_100093619
2684091555 assembled Ga0183100_10054232	2684091555	assembled	Ga0183100_10054232
2684091809 assembled Ga0183099_10035702	2684091809	assembled	Ga0183099_10035702
2684640979 assembled Ga0366835_10069414	2684640979	assembled	Ga0366835_10069414
2685049811 assembled Ga0183098_1043824	2685049811	assembled	Ga0183098_1043824
2685050069 assembled Ga0183098_10350116	2685050069	assembled	Ga0183098_10350116
2685051552 assembled Ga0183098_100032019	2685051552	assembled	Ga0183098_100032019
2685052138 assembled Ga0183097_1031887	2685052138	assembled	Ga0183097_1031887
2685268512 assembled Ga0484848_003136_1353_3071	2685268512	assembled	Ga0484848_003136_1353_3071
2685268710 assembled Ga0484787_002317_856_2574	2685268710	assembled	Ga0484787_002317_856_2574
2685518384 assembled Ga0435843_000122_1573_3249	2685518384	assembled	Ga0435843_000122_1573_3249
2685520019 assembled Ga0435841_000001_3518_5194	2685520019	assembled	Ga0435841_000001_3518_5194
2685520909 assembled Ga0435839_000021_3491_5143	2685520909	assembled	Ga0435839_000021_3491_5143
2685521579 assembled Ga0435838_011481_77_1729	2685521579	assembled	Ga0435838_011481_77_1729
2685523382 assembled Ga0435837_003341_404_2056	2685523382	assembled	Ga0435837_003341_404_2056
2686533349 assembled Ga0116169_100029937	2686533349	assembled	Ga0116169_100029937
2688749742 assembled Ga0183097_10013641	2688749742	assembled	Ga0183097_10013641
2688750855 assembled Ga0183097_100031274	2688750855	assembled	Ga0183097_100031274
2689974436 assembled Ga0115026_100234073	2689974436	assembled	Ga0115026_100234073
2690699378 assembled Ga0116215_10479561	2690699378	assembled	Ga0116215_10479561
2698435729 assembled Draft_00165191	2698435729	assembled	Draft_00165191
2698439613 assembled codie8draft_101812910	2698439613	assembled	codie8draft_101812910
2700164296 assembled Ga0115026_100196571	2700164296	assembled	Ga0115026_100196571
2701267759 assembled Ga0082037_100028522	2701267759	assembled	Ga0082037_100028522
2701347163 assembled Ga0310694_102086761	2701347163	assembled	Ga0310694_102086761
2701349801 assembled Ga0310694_101700511	2701349801	assembled	Ga0310694_101700511
2701352036 assembled Ga0310694_101685132	2701352036	assembled	Ga0310694_101685132
2701353610 assembled Ga0310694_100882923	2701353610	assembled	Ga0310694_100882923
2705563462 assembled Ga0082037_100006229	2705563462	assembled	Ga0082037_100006229
2705808555 assembled Ga0116204_10051555	2705808555	assembled	Ga0116204_10051555
2706066961 assembled Ga0498940_0000023_460602_462266	2706066961	assembled	Ga0498940_0000023_460602_462266
2706068582 assembled Ga0376526_011784_15_1241	2706068582	assembled	Ga0376526_011784_15_1241
2706070473 assembled Ga0376526_007099_5100_6326	2706070473	assembled	Ga0376526_007099_5100_6326
2706248801 assembled Ga0082037_100003775	2706248801	assembled	Ga0082037_100003775
2708420154 assembled Ga0082037_1000010106	2708420154	assembled	Ga0082037_1000010106
2713493070 assembled Ga0116202_100624452	2713493070	assembled	Ga0116202_100624452
2713496754 assembled Ga0116202_100148823	2713496754	assembled	Ga0116202_100148823
2713500170 assembled Ga0116202_100076561	2713500170	assembled	Ga0116202_100076561
2713504870 assembled Ga0116202_1000048618	2713504870	assembled	Ga0116202_1000048618
2717857169 assembled Ga0208041_10113752	2717857169	assembled	Ga0208041_10113752
2718082621 assembled Ga0315291_100989422	2718082621	assembled	Ga0315291_100989422
2718294736 assembled Ga0366835_10060985	2718294736	assembled	Ga0366835_10060985
2718295050 assembled Ga0484787_000113_14146_15867	2718295050	assembled	Ga0484787_000113_14146_15867
2718296162 assembled Ga0484785_00505_6112_7773	2718296162	assembled	Ga0484785_00505_6112_7773
2718297094 assembled Ga0366835_100578115	2718297094	assembled	Ga0366835_100578115
2722555921 assembled Ga0302323_1001438952	2722555921	assembled	Ga0302323_1001438952
2727897520 assembled Ga0255344_10807301	2727897520	assembled	Ga0255344_10807301
2729591656 assembled Ga0116201_1016221	2729591656	assembled	Ga0116201_1016221
2729594836 assembled Ga0116201_1005311	2729594836	assembled	Ga0116201_1005311
2729598290 assembled Ga0116201_1003523	2729598290	assembled	Ga0116201_1003523
2729601689 assembled Ga0116201_1001804	2729601689	assembled	Ga0116201_1001804
2729605248 assembled Ga0116200_101468631	2729605248	assembled	Ga0116200_101468631
2729608530 assembled Ga0116200_101346301	2729608530	assembled	Ga0116200_101346301
2729636956 assembled Ga0116200_100712271	2729636956	assembled	Ga0116200_100712271
2729986149 assembled Ga0366835_100181717	2729986149	assembled	Ga0366835_100181717
2730023461 assembled Ga0334885_10264773	2730023461	assembled	Ga0334885_10264773
2730023674 assembled BDMCk91_10732110	2730023674	assembled	BDMCk91_10732110
2730505363 assembled Ga0376526_005928_60_1286	2730505363	assembled	Ga0376526_005928_60_1286
2730507166 assembled Ga0435835_000001_223806_225458	2730507166	assembled	Ga0435835_000001_223806_225458
2730764061 assembled Ga0435833_002851_3440_5047	2730764061	assembled	Ga0435833_002851_3440_5047
2730767688 assembled Ga0334885_10087196	2730767688	assembled	Ga0334885_10087196
2730767723 assembled Ga0484784_007627_747_2474	2730767723	assembled	Ga0484784_007627_747_2474
2730773242 assembled Ga0183096_10389671	2730773242	assembled	Ga0183096_10389671
2730773658 assembled Ga0527687_001531_6862_8514	2730773658	assembled	Ga0527687_001531_6862_8514
2730776247 assembled Ga0194053_100226883	2730776247	assembled	Ga0194053_100226883
2730780803 assembled Ga0527675_010349_586_2268	2730780803	assembled	Ga0527675_010349_586_2268
2730786552 assembled Ga0504910_0027884_513_2201	2730786552	assembled	Ga0504910_0027884_513_2201
2735488348 assembled Ga0114983_10024116	2735488348	assembled	Ga0114983_10024116
2743927234 assembled Ga0114951_101291211	2743927234	assembled	Ga0114951_101291211
2752678248 assembled Ga0395673_051480_285_1730	2752678248	assembled	Ga0395673_051480_285_1730
2752678248 assembled Ga0395675_001168_2387_4063	2752678248	assembled	Ga0395675_001168_2387_4063
2755296603 assembled Ga0484784_000749_9613_11334	2755296603	assembled	Ga0484784_000749_9613_11334
2755339685 assembled Ga0082037_1000003189	2755339685	assembled	Ga0082037_1000003189
2755588695 assembled Ga0376526_000017_171134_172852	2755588695	assembled	Ga0376526_000017_171134_172852
2755715087 assembled Ga0484710_000253_9413_11134	2755715087	assembled	Ga0484710_000253_9413_11134
2755715555 assembled Ga0484707_01510_1_1485	2755715555	assembled	Ga0484707_01510_1_1485
2755717176 assembled Ga0334885_10081675	2755717176	assembled	Ga0334885_10081675
2756374868 assembled Ga0183096_10014642	2756374868	assembled	Ga0183096_10014642
2756375863 assembled Ga0183096_1000023163	2756375863	assembled	Ga0183096_1000023163
2756378093 assembled Ga0116168_10398321	2756378093	assembled	Ga0116168_10398321
2756379526 assembled Ga0484706_000254_13182_14903	2756379526	assembled	Ga0484706_000254_13182_14903
2756379562 assembled Ga0366835_100104221	2756379562	assembled	Ga0366835_100104221
2757234580 assembled Ga0114951_100024027	2757234580	assembled	Ga0114951_100024027
2757458224 assembled Ga0484705_002238_36_1385	2757458224	assembled	Ga0484705_002238_36_1385
2757458258 assembled Ga0366835_100072619	2757458258	assembled	Ga0366835_100072619
2758462955 assembled Ga0366835_100027847	2758462955	assembled	Ga0366835_100027847
2758473090 assembled Ga0366835_100022468	2758473090	assembled	Ga0366835_100022468
2759648294 assembled Ga0114951_1000109327	2759648294	assembled	Ga0114951_1000109327
2760217654 assembled Ga0114951_1000097919	2760217654	assembled	Ga0114951_1000097919
2760544416 assembled Ga0183096_1000018312	2760544416	assembled	Ga0183096_1000018312
2760545117 assembled Ga0183096_1000003642	2760545117	assembled	Ga0183096_1000003642
2760549602 assembled Ga0302322_1004090882	2760549602	assembled	Ga0302322_1004090882
2767369983 assembled Ga0114922_102248531	2767369983	assembled	Ga0114922_102248531
2767371995 assembled Ga0315291_100890983	2767371995	assembled	Ga0315291_100890983
2767379874 assembled Ga0183095_1045832	2767379874	assembled	Ga0183095_1045832
2767562817 assembled Ga0496794_001732_2_1201	2767562817	assembled	Ga0496794_001732_2_1201
2771198156 assembled Ga0310694_100289741	2771198156	assembled	Ga0310694_100289741
2771645520 assembled Ga0255344_10343301	2771645520	assembled	Ga0255344_10343301
2772170851 assembled Ga0116168_10147232	2772170851	assembled	Ga0116168_10147232
2772174029 assembled Ga0484310_084055_56_1660	2772174029	assembled	Ga0484310_084055_56_1660
2774011238 assembled Ga0302322_1000980253	2774011238	assembled	Ga0302322_1000980253
2774012914 assembled codie8draft_1000332176	2774012914	assembled	codie8draft_1000332176
2774012919 assembled Draft_1001457732	2774012919	assembled	Draft_1001457732
2774014847 assembled Ga0376525_003436_4343_6070	2774014847	assembled	Ga0376525_003436_4343_6070
2774016226 assembled Draft_100127311	2774016226	assembled	Draft_100127311
2774017087 assembled Ga0310691_105353811	2774017087	assembled	Ga0310691_105353811
2774018586 assembled Ga0334885_10068031	2774018586	assembled	Ga0334885_10068031
2774019680 assembled Ga0315291_100800901	2774019680	assembled	Ga0315291_100800901
2774021194 assembled Ga0310691_102345601	2774021194	assembled	Ga0310691_102345601
2774023652 assembled Ga0310691_102171453	2774023652	assembled	Ga0310691_102171453
2774024479 assembled Ga0310691_100941371	2774024479	assembled	Ga0310691_100941371
2774025851 assembled Ga0315291_100740814	2774025851	assembled	Ga0315291_100740814
2774026864 assembled Ga0315291_100701614	2774026864	assembled	Ga0315291_100701614
2774028605 assembled Ga0315291_100512475	2774028605	assembled	Ga0315291_100512475
2774148472 assembled Ga0334885_10068015	2774148472	assembled	Ga0334885_10068015
2774150618 assembled TOLCLC_100010201	2774150618	assembled	TOLCLC_100010201
2774151535 assembled Ga0376525_001875_11660_13381	2774151535	assembled	Ga0376525_001875_11660_13381
2774153677 assembled Ga0376523_026634_2_1420	2774153677	assembled	Ga0376523_026634_2_1420
2774155524 assembled Ga0495363_098263_1_1311	2774155524	assembled	Ga0495363_098263_1_1311
2774157270 assembled Ga0334885_10055136	2774157270	assembled	Ga0334885_10055136
2774160873 assembled Ga0526692_0176781_294_1796	2774160873	assembled	Ga0526692_0176781_294_1796
2774161959 assembled Ga0376523_024456_1_1344	2774161959	assembled	Ga0376523_024456_1_1344
2774162726 assembled Ga0334885_100487211	2774162726	assembled	Ga0334885_100487211
2774165314 assembled Ga0334885_100343513	2774165314	assembled	Ga0334885_100343513
2774166430 assembled Ga0334885_10030701	2774166430	assembled	Ga0334885_10030701
2774167924 assembled Ga0506672_005166_1017_2669	2774167924	assembled	Ga0506672_005166_1017_2669
2774170450 assembled mockstg_il_ca_00614600	2774170450	assembled	mockstg_il_ca_00614600
2774173243 assembled Ga0334885_100291714	2774173243	assembled	Ga0334885_100291714
2774173456 assembled Ga0334885_100134114	2774173456	assembled	Ga0334885_100134114
2774175956 assembled Ga0334885_100099335	2774175956	assembled	Ga0334885_100099335
2776333071 assembled Ga0435833_000375_11980_13695	2776333071	assembled	Ga0435833_000375_11980_13695
2776333244 assembled Ga0484310_036745_874_2580	2776333244	assembled	Ga0484310_036745_874_2580
2776338580 assembled Ga0435831_000009_85286_86938	2776338580	assembled	Ga0435831_000009_85286_86938
2776338766 assembled Ga0484310_022463_54_1523	2776338766	assembled	Ga0484310_022463_54_1523
2776341085 assembled Ga0435829_002355_157_1833	2776341085	assembled	Ga0435829_002355_157_1833
2776341268 assembled Ga0484310_014932_2367_4046	2776341268	assembled	Ga0484310_014932_2367_4046
2783269468 assembled Ga0435827_000028_52007_53659	2783269468	assembled	Ga0435827_000028_52007_53659
2783877405 assembled Ga0376523_020334_436_1779	2783877405	assembled	Ga0376523_020334_436_1779
2786837529 assembled Ga0315291_100462204	2786837529	assembled	Ga0315291_100462204
2786838382 assembled Ga0435825_005218_1409_3085	2786838382	assembled	Ga0435825_005218_1409_3085
2787456581 assembled Ga0376523_008690_1327_3048	2787456581	assembled	Ga0376523_008690_1327_3048
2787456582 assembled Ga0366835_100012836	2787456582	assembled	Ga0366835_100012836
2791929524 assembled Ga0310691_100579441	2791929524	assembled	Ga0310691_100579441
2792330602 assembled Ga0435825_000154_14410_16110	2792330602	assembled	Ga0435825_000154_14410_16110
2792333773 assembled Ga0484310_006376_3438_5144	2792333773	assembled	Ga0484310_006376_3438_5144
2792709949 assembled Ga0116200_100391531	2792709949	assembled	Ga0116200_100391531
2799137007 assembled Ga0209613_10047985	2799137007	assembled	Ga0209613_10047985
2800782806 assembled Ga0334885_100078819	2800782806	assembled	Ga0334885_100078819
2800860152 assembled Ga0484310_001558_1685_3364	2800860152	assembled	Ga0484310_001558_1685_3364
2800862019 assembled Ga0484007_000501_5146_6798	2800862019	assembled	Ga0484007_000501_5146_6798
2800863685 assembled Ga0484007_000073_9814_11466	2800863685	assembled	Ga0484007_000073_9814_11466
2800863864 assembled Ga0484007_000025_65101_66756	2800863864	assembled	Ga0484007_000025_65101_66756
2800864493 assembled Ga0435747_0183578_2_1234	2800864493	assembled	Ga0435747_0183578_2_1234
2800867727 assembled Ga0484006_000535_11502_13154	2800867727	assembled	Ga0484006_000535_11502_13154
2800871965 assembled Ga0484006_000013_166980_168632	2800871965	assembled	Ga0484006_000013_166980_168632
2800879940 assembled Ga0484006_000008_167404_169059	2800879940	assembled	Ga0484006_000008_167404_169059
2800884912 assembled Ga0484005_002292_11502_13154	2800884912	assembled	Ga0484005_002292_11502_13154
2800888402 assembled Ga0435746_0005378_3684_5336	2800888402	assembled	Ga0435746_0005378_3684_5336
2800889236 assembled Ga0435542_04515_3_1265	2800889236	assembled	Ga0435542_04515_3_1265
2800892363 assembled Ga0434950_206844_1_1323	2800892363	assembled	Ga0434950_206844_1_1323
2800893954 assembled Ga0434950_071874_976_2679	2800893954	assembled	Ga0434950_071874_976_2679
2800894944 assembled Ga0434945_001704_14363_16084	2800894944	assembled	Ga0434945_001704_14363_16084
2800902300 assembled Ga0427963_0058166_577_2244	2800902300	assembled	Ga0427963_0058166_577_2244
2805863657 assembled Ga0310691_100555732	2805863657	assembled	Ga0310691_100555732
2807341441 assembled Ga0082021_11864427	2807341441	assembled	Ga0082021_11864427
2809203171 assembled Ga0427963_0032240_1176_2852	2809203171	assembled	Ga0427963_0032240_1176_2852
2809203394 assembled Ga0484005_000470_9814_11466	2809203394	assembled	Ga0484005_000470_9814_11466
2809206507 assembled Ga0183095_1015357	2809206507	assembled	Ga0183095_1015357
2809206652 assembled Ga0183095_10010251	2809206652	assembled	Ga0183095_10010251
2809208232 assembled Ga0255344_10102947	2809208232	assembled	Ga0255344_10102947
2812387567 assembled Ga0255344_100164818	2812387567	assembled	Ga0255344_100164818
2812396961 assembled Ga0194053_100147784	2812396961	assembled	Ga0194053_100147784
2812467394 assembled Ga0116200_100371061	2812467394	assembled	Ga0116200_100371061
2812666912 assembled Ga0427963_0019377_707_2383	2812666912	assembled	Ga0427963_0019377_707_2383
2812678826 assembled Ga0334885_100070127	2812678826	assembled	Ga0334885_100070127
2814163879 assembled Ga0531112_002161_19629_21281	2814163879	assembled	Ga0531112_002161_19629_21281
2814226144 assembled mocke_il_soapb_00154440	2814226144	assembled	mocke_il_soapb_00154440
2815351315 assembled Ga0366835_1000005112	2815351315	assembled	Ga0366835_1000005112
2816161217 assembled Ga0116168_10042394	2816161217	assembled	Ga0116168_10042394
2816162839 assembled Ga0484005_000185_65101_66756	2816162839	assembled	Ga0484005_000185_65101_66756
2816165754 assembled Ga0334885_100036272	2816165754	assembled	Ga0334885_100036272
2816182464 assembled Ga0334884_10593111	2816182464	assembled	Ga0334884_10593111
2816182642 assembled Ga0116168_100144316	2816182642	assembled	Ga0116168_100144316
2816186271 assembled Ga0334884_10565141	2816186271	assembled	Ga0334884_10565141
2816186306 assembled Ga0484004_001366_5146_6798	2816186306	assembled	Ga0484004_001366_5146_6798
2816187591 assembled Ga0183095_10002157	2816187591	assembled	Ga0183095_10002157
2816187860 assembled Ga0182795_10000183	2816187860	assembled	Ga0182795_10000183
2816219515 assembled Ga0182794_1004425	2816219515	assembled	Ga0182794_1004425
2816219786 assembled Ga0182240_1002728	2816219786	assembled	Ga0182240_1002728
2816222001 assembled Ga0116168_1000016165	2816222001	assembled	Ga0116168_1000016165
2816224411 assembled Ga0484001_0004817_9607_11259	2816224411	assembled	Ga0484001_0004817_9607_11259
2816224446 assembled Ga0334884_10218732	2816224446	assembled	Ga0334884_10218732
2816245067 assembled Ga0116167_10777701	2816245067	assembled	Ga0116167_10777701
2816248755 assembled Ga0334884_10207101	2816248755	assembled	Ga0334884_10207101
2816249602 assembled Ga0208940_100001068	2816249602	assembled	Ga0208940_100001068
2816251975 assembled Ga0334884_10119884	2816251975	assembled	Ga0334884_10119884
2816252010 assembled Ga0484001_0000024_162881_164545	2816252010	assembled	Ga0484001_0000024_162881_164545
2816264577 assembled Ga0182240_10019119	2816264577	assembled	Ga0182240_10019119
2816265773 assembled Ga0528475_000886_38771_40450	2816265773	assembled	Ga0528475_000886_38771_40450
2816266176 assembled Ga0182239_10059911	2816266176	assembled	Ga0182239_10059911
2816269052 assembled Ga0182239_10026576	2816269052	assembled	Ga0182239_10026576
2816269804 assembled Ga0182238_10015651	2816269804	assembled	Ga0182238_10015651
2816271078 assembled Ga0255344_10013028	2816271078	assembled	Ga0255344_10013028
2816274772 assembled Ga0116200_100142063	2816274772	assembled	Ga0116200_100142063
2816276824 assembled Ga0255344_100051941	2816276824	assembled	Ga0255344_100051941
2816278447 assembled Ga0427963_0000982_9978_11639	2816278447	assembled	Ga0427963_0000982_9978_11639
2816285464 assembled Ga0182238_10008856	2816285464	assembled	Ga0182238_10008856
2816287169 assembled Ga0182237_10003315	2816287169	assembled	Ga0182237_10003315
2816287898 assembled Ga0182236_10001156	2816287898	assembled	Ga0182236_10001156
2816290041 assembled Ga0182235_10000778	2816290041	assembled	Ga0182235_10000778
2816291628 assembled Ga0182234_1027913	2816291628	assembled	Ga0182234_1027913
2816291727 assembled Ga0182028_11213261	2816291727	assembled	Ga0182028_11213261
2816292079 assembled Ga0182027_105117421	2816292079	assembled	Ga0182027_105117421
2816293659 assembled Ga0182027_103603311	2816293659	assembled	Ga0182027_103603311
2816294259 assembled Ga0182027_102965702	2816294259	assembled	Ga0182027_102965702
2816296671 assembled Ga0255343_100329613	2816296671	assembled	Ga0255343_100329613
2816301379 assembled Ga0182027_102523952	2816301379	assembled	Ga0182027_102523952
2816302007 assembled Ga0182027_100108924	2816302007	assembled	Ga0182027_100108924
2816304442 assembled Ga0182027_1000841215	2816304442	assembled	Ga0182027_1000841215
2816304677 assembled Ga0182021_106822041	2816304677	assembled	Ga0182021_106822041
2816306733 assembled Ga0255343_100029541	2816306733	assembled	Ga0255343_100029541
2816310251 assembled Ga0427959_0055204_10_1458	2816310251	assembled	Ga0427959_0055204_10_1458
2816319701 assembled Ga0255343_100010821	2816319701	assembled	Ga0255343_100010821
2819918478 assembled Ga0182021_102818912	2819918478	assembled	Ga0182021_102818912
2819918956 assembled Ga0182021_102611591	2819918956	assembled	Ga0182021_102611591
2821228885 assembled Ga0134105_100048413	2821228885	assembled	Ga0134105_100048413
2821229546 assembled Ga0134105_100002083	2821229546	assembled	Ga0134105_100002083
2821518108 assembled Ga0182021_102577471	2821518108	assembled	Ga0182021_102577471
2821518603 assembled Ga0182021_102280221	2821518603	assembled	Ga0182021_102280221
2828494327 assembled Ga0483991_047041_42_1730	2828494327	assembled	Ga0483991_047041_42_1730
2828496623 assembled Ga0182021_101651441	2828496623	assembled	Ga0182021_101651441
2828497344 assembled Ga0182021_100529144	2828497344	assembled	Ga0182021_100529144
2830831859 assembled Ga0255343_100005671	2830831859	assembled	Ga0255343_100005671
2830833415 assembled Ga0255342_10412502	2830833415	assembled	Ga0255342_10412502
2830865151 assembled Ga0483962_040490_27_1367	2830865151	assembled	Ga0483962_040490_27_1367
2830866784 assembled Ga0427959_0029567_611_2335	2830866784	assembled	Ga0427959_0029567_611_2335
2830920077 assembled Ga0255342_100525712	2830920077	assembled	Ga0255342_100525712
2831329980 assembled Ga0209613_100266912	2831329980	assembled	Ga0209613_100266912
2833713341 assembled Ga0116200_1000380710	2833713341	assembled	Ga0116200_1000380710
2833914403 assembled Ga0194053_100146355	2833914403	assembled	Ga0194053_100146355
2835583051 assembled Ga0182021_100345243	2835583051	assembled	Ga0182021_100345243
2835585098 assembled Ga0182021_100094631	2835585098	assembled	Ga0182021_100094631
2835590499 assembled Ga0182021_100051735	2835590499	assembled	Ga0182021_100051735
2835590757 assembled Ga0182021_100027925	2835590757	assembled	Ga0182021_100027925
2835718811 assembled Ga0116167_10290482	2835718811	assembled	Ga0116167_10290482
2835725823 assembled Ga0116167_10023184	2835725823	assembled	Ga0116167_10023184
2835727939 assembled Ga0116167_100002265	2835727939	assembled	Ga0116167_100002265
2836387812 assembled Ga0081762_10460991	2836387812	assembled	Ga0081762_10460991
2842054787 assembled Ga0074198_100033517	2842054787	assembled	Ga0074198_100033517
2842101663 assembled Ga0182019_100895711	2842101663	assembled	Ga0182019_100895711
2842574641 assembled Ga0182019_100700141	2842574641	assembled	Ga0182019_100700141
2842574898 assembled Ga0182019_100486631	2842574898	assembled	Ga0182019_100486631
2842580352 assembled Ga0214086_11533496	2842580352	assembled	Ga0214086_11533496
2852715807 assembled Ga0482162_00567_1884_3605	2852715807	assembled	Ga0482162_00567_1884_3605
2860316739 assembled Ga0366833_10394561	2860316739	assembled	Ga0366833_10394561
2860317521 assembled Ga0366833_10379514	2860317521	assembled	Ga0366833_10379514
2860319766 assembled Ga0366833_101030813	2860319766	assembled	Ga0366833_101030813
2860323169 assembled Ga0366833_100288434	2860323169	assembled	Ga0366833_100288434
2860323559 assembled Ga0366833_100261919	2860323559	assembled	Ga0366833_100261919
2860325780 assembled Ga0366833_10021651	2860325780	assembled	Ga0366833_10021651
2860327466 assembled Ga0366833_100107050	2860327466	assembled	Ga0366833_100107050
2860329983 assembled Ga0366833_100098940	2860329983	assembled	Ga0366833_100098940
2860331482 assembled Ga0366833_1000128115	2860331482	assembled	Ga0366833_1000128115
2860333433 assembled Ga0366833_10001136	2860333433	assembled	Ga0366833_10001136
2860335439 assembled Ga0366833_100011082	2860335439	assembled	Ga0366833_100011082
2860338070 assembled Ga0366833_100009367	2860338070	assembled	Ga0366833_100009367
2861687128 assembled Ga0334884_10094753	2861687128	assembled	Ga0334884_10094753
2861687163 assembled Ga0482161_01235_1487_3208	2861687163	assembled	Ga0482161_01235_1487_3208
2862992020 assembled Ga0366832_12329471	2862992020	assembled	Ga0366832_12329471
2872768119 assembled Ga0182019_100472261	2872768119	assembled	Ga0182019_100472261
2872768364 assembled Ga0182019_100254692	2872768364	assembled	Ga0182019_100254692
2873383279 assembled Ga0182019_100144355	2873383279	assembled	Ga0182019_100144355
2873383551 assembled Ga0182019_100143021	2873383551	assembled	Ga0182019_100143021
2873508381 assembled Ga0527686_005295_56_1708	2873508381	assembled	Ga0527686_005295_56_1708
2875761270 assembled Ga0074280_13113	2875761270	assembled	Ga0074280_13113
2875764843 assembled Ga0074279_1001647	2875764843	assembled	Ga0074279_1001647
2875766827 assembled Ga0074260_1578	2875766827	assembled	Ga0074260_1578
2875771203 assembled Ga0074044_101980621	2875771203	assembled	Ga0074044_101980621
2875775409 assembled Ga0072683_1056538	2875775409	assembled	Ga0072683_1056538
2875924903 assembled Ga0074260_15228	2875924903	assembled	Ga0074260_15228
2875946341 assembled Ga0568894_0170196_2_1315	2875946341	assembled	Ga0568894_0170196_2_1315
2875987204 assembled Ga0482160_00599_2641_4362	2875987204	assembled	Ga0482160_00599_2641_4362
2875989488 assembled Ga0482147_0068059_47_1252	2875989488	assembled	Ga0482147_0068059_47_1252
2875991275 assembled Ga0482146_000149_173472_175130	2875991275	assembled	Ga0482146_000149_173472_175130
2875991563 assembled Ga0482146_000050_225167_226831	2875991563	assembled	Ga0482146_000050_225167_226831
2875994822 assembled Ga0194053_100020486	2875994822	assembled	Ga0194053_100020486
2882363577 assembled Ga0209613_100252310	2882363577	assembled	Ga0209613_100252310
2883921178 assembled Ga0114922_102085421	2883921178	assembled	Ga0114922_102085421
2886265397 assembled Ga0366832_11424441	2886265397	assembled	Ga0366832_11424441
2886265433 assembled Ga0482146_000017_197201_198916	2886265433	assembled	Ga0482146_000017_197201_198916
2886271257 assembled Ga0114919_100604072	2886271257	assembled	Ga0114919_100604072
2887783879 assembled Ga0182019_1000495710	2887783879	assembled	Ga0182019_1000495710
2887785097 assembled Ga0182017_101845391	2887785097	assembled	Ga0182017_101845391
2913334774 assembled Ga0366832_10718193	2913334774	assembled	Ga0366832_10718193
2913350275 assembled Ga0114919_100091022	2913350275	assembled	Ga0114919_100091022
2913353479 assembled Ga0482146_000006_61067_62773	2913353479	assembled	Ga0482146_000006_61067_62773
2913354167 assembled Ga0482146_000006_313088_314794	2913354167	assembled	Ga0482146_000006_313088_314794
2913379227 assembled Ga0114919_1000433210	2913379227	assembled	Ga0114919_1000433210
2913398596 assembled Ga0427959_0010786_3802_5223	2913398596	assembled	Ga0427959_0010786_3802_5223
2913399300 assembled Ga0480582_0058327_1_1317	2913399300	assembled	Ga0480582_0058327_1_1317
2913417640 assembled Ga0182017_101723671	2913417640	assembled	Ga0182017_101723671
2913464290 assembled Ga0182017_100817752	2913464290	assembled	Ga0182017_100817752
2913464735 assembled Ga0182017_100060859	2913464735	assembled	Ga0182017_100060859
2913510355 assembled Ga0114918_100586641	2913510355	assembled	Ga0114918_100586641
2913521651 assembled Ga0427959_0001952_6689_8365	2913521651	assembled	Ga0427959_0001952_6689_8365
2914861420 assembled Ga0081762_10162391	2914861420	assembled	Ga0081762_10162391
2914863142 assembled Ga0081760_10008181	2914863142	assembled	Ga0081760_10008181
2917937168 assembled Ga0182017_100003671	2917937168	assembled	Ga0182017_100003671
2917937608 assembled Ga0182014_101405911	2917937608	assembled	Ga0182014_101405911
2917939498 assembled Ga0182014_101405871	2917939498	assembled	Ga0182014_101405871
2917940213 assembled Ga0182014_100610031	2917940213	assembled	Ga0182014_100610031
2917941252 assembled Ga0334884_10046798	2917941252	assembled	Ga0334884_10046798
2918188168 assembled Ga0334884_10042709	2918188168	assembled	Ga0334884_10042709
2918190080 assembled Ga0334884_10037305	2918190080	assembled	Ga0334884_10037305
