Scaffold ID
3300054096 assembled nmdc:mga0tz31_39632_c1
3300031707 assembled Ga0315291_10046220
3300042965 assembled Ga0453286_000065
3300056905 assembled Ga0568917_0055593
3300036966 assembled Ga0377226_028734
3300056902 assembled Ga0568906_0116689
3300038473 assembled Ga0436660_0018833
3300033513 assembled Ga0316628_100081066
3300041676 assembled Ga0451951_0503498
3300033889 assembled Ga0373411_0008493
3300049721 assembled Ga0495416_0000804
3300045018 assembled Ga0438304_0010992
3300033482 assembled Ga0316627_100207036
3300051162 assembled Ga0526685_0036024
3300048774 assembled Ga0494742_017738
3300040733 assembled Ga0439193_001914
3300041889 assembled Ga0452099_0007128
3300037163 assembled Ga0395627_0051402
3300037087 assembled Ga0334814_006302
3300056973 assembled Ga0568895_0043905
3300050334 assembled Ga0528474_000001
3300033169 assembled Ga0334887_1017753
3300033148 assembled Ga0366832_1002535
3300036963 assembled Ga0377222_018307
3300035494 assembled Ga0376447_001599
3300045455 assembled Ga0484006_000008
3300045877 assembled Ga0496358_000023
3300039490 assembled Ga0435833_000375
3300060650 assembled Ga0597045_0018814
3300042910 assembled Ga0453288_1251
3300044273 assembled Ga0467084_001909
3300048820 assembled Ga0495399_064636
3300031885 assembled Ga0315285_10150837
3300036761 assembled Ga0373627_0024271
3300035494 assembled Ga0376447_007396
3300038558 assembled Ga0436470_0014163
3300035636 assembled Ga0394026_21767
3300033148 assembled Ga0366832_1071819
3300052789 assembled Ga0497336_007030
3300033889 assembled Ga0373411_0009920
3300036907 assembled Ga0334868_007277
3300033148 assembled Ga0366832_1010700
3300038675 assembled Ga0416708_057824
3300048805 assembled Ga0495383_0009985
3300033161 assembled Ga0334893_1023472
3300056867 assembled Ga0568854_0110407
3300032156 assembled Ga0315295_10003301
3300036966 assembled Ga0377226_002466
3300051380 assembled Ga0503123_000097
3300036761 assembled Ga0373627_0016150
3300037048 assembled Ga0377240_003391
3300032829 assembled Ga0335070_10133958
3300035493 assembled Ga0376446_001302
3300041736 assembled Ga0452017_0598201
3300032053 assembled Ga0315284_10227299
3300035179 assembled Ga0373630_0001812
3300031952 assembled Ga0315294_10208061
3300041850 assembled Ga0452059_1515093
3300049647 assembled Ga0499526_001736
3300057053 assembled Ga0568900_0209693
3300056996 assembled Ga0568866_0431660
3300051502 assembled Ga0527655_006965
3300038422 assembled Ga0436472_0148707
3300037408 assembled Ga0392393_0162808
3300045917 assembled Ga0496409_0000778
3300042087 assembled Ga0466254_046535
3300045016 assembled Ga0438301_000305
3300044802 assembled Ga0480582_0004651
3300033004 assembled Ga0335084_10421300
3300035494 assembled Ga0376447_005444
3300045924 assembled Ga0496407_000538
3300033167 assembled Ga0334898_1001371
3300038460 assembled Ga0436661_0002108
3300031873 assembled Ga0315297_10118244
3300048577 assembled Ga0498944_020401
3300049643 assembled Ga0499521_007612
3300032070 assembled Ga0315279_10087612
3300054068 assembled nmdc:mga0er40_21798_c1
3300035675 assembled Ga0316618_00000746
3300049784 assembled Ga0496024_069323
3300043294 assembled Ga0439250_000056
3300045611 assembled Ga0438319_0000618
3300041731 assembled Ga0452011_0970738
3300056902 assembled Ga0568906_0003350
3300035102 assembled Ga0376526_005928
3300038422 assembled Ga0436472_0027125
3300040758 assembled Ga0439235_0000368
3300049720 assembled Ga0495415_0026930
3300037308 assembled Ga0394872_0021970
3300041748 assembled Ga0452023_0413135
3300054069 assembled nmdc:mga0f598_10494_c1
3300032053 assembled Ga0315284_10045320
3300043541 assembled Ga0453686_010567
3300031873 assembled Ga0315297_10201477
3300033889 assembled Ga0373411_0000106
3300033408 assembled Ga0316605_10044300
3300036886 assembled Ga0334826_000415
3300052275 assembled Ga0529888_001330
3300050030 assembled Ga0495385_0000124
3300036967 assembled Ga0377227_006400
3300043536 assembled Ga0439249_000043
3300033757 assembled Ga0373404_0053915
3300042278 assembled Ga0451661_002613
3300037308 assembled Ga0394872_0096264
3300048831 assembled Ga0498914_0004694
3300042276 assembled Ga0451659_063989
3300032156 assembled Ga0315295_10055469
3300049702 assembled Ga0499529_000001
3300036953 assembled Ga0377210_012411
3300056899 assembled Ga0568883_0047953
3300048656 assembled Ga0504918_0016100
3300051044 assembled Ga0527654_001765
3300033983 assembled Ga0371488_0005390
3300044607 assembled Ga0485369_346828
3300033167 assembled Ga0334898_1000016
3300048574 assembled Ga0498941_008939
3300047192 assembled Ga0494768_000129
3300057035 assembled Ga0568884_0185501
3300048648 assembled Ga0504916_0000534
3300051196 assembled Ga0528493_0000043
3300052282 assembled Ga0528624_000002
3300051805 assembled Ga0528653_020960
3300036594 assembled Ga0377203_000634
3300033148 assembled Ga0366832_1232947
3300035148 assembled Ga0376962_119131
3300048689 assembled Ga0504919_0003004
3300032342 assembled Ga0315286_10057367
3300055506 assembled Ga0556707_000024
3300038974 assembled Ga0416721_001675
3300047491 assembled Ga0485326_035400
3300037067 assembled Ga0378408_0003592
3300037608 assembled Ga0401393_000037
3300036964 assembled Ga0377223_031679
3300038459 assembled Ga0436658_0057171
3300050348 assembled Ga0494752_0120036
3300033173 assembled Ga0334889_1007407
3300033162 assembled Ga0334901_1028324
3300057056 assembled Ga0568853_0001107
3300043034 assembled Ga0484710_000253
3300037481 assembled Ga0393265_0035311
3300032070 assembled Ga0315279_10180846
3300032797 assembled Ga0346507_10969504
3300049647 assembled Ga0499526_027229
3300035552 assembled Ga0393988_22155
3300056600 assembled Ga0557774_000031
3300056901 assembled Ga0568903_0028666
3300042592 assembled Ga0466693_338152
3300035530 assembled Ga0376492_002331
3300035492 assembled Ga0376445_022825
3300035530 assembled Ga0376492_006358
3300038974 assembled Ga0416721_048702
3300057014 assembled Ga0568896_0003424
3300054082 assembled nmdc:mga0np53_9374_c1
3300043113 assembled Ga0484784_000749
3300035542 assembled Ga0376504_017276
3300045917 assembled Ga0496409_0012348
3300051161 assembled Ga0526684_0017752
3300048579 assembled Ga0498946_018141
3300056902 assembled Ga0568906_0067400
3300035200 assembled Ga0376963_192831
3300042272 assembled Ga0451655_006360
3300038739 assembled Ga0416714_1653195
3300051016 assembled Ga0527615_0021739
3300054078 assembled nmdc:mga0ks42_216_c1
3300032828 assembled Ga0335080_10005562
3300033173 assembled Ga0334889_1000690
3300051217 assembled Ga0495690_00234
3300048049 assembled Ga0497342_011144
3300056973 assembled Ga0568895_0004021
3300033817 assembled Ga0373875_000001
3300038425 assembled Ga0427939_0000010
3300033162 assembled Ga0334901_1001034
3300033171 assembled Ga0334895_1008066
3300056685 assembled Ga0557737_000019
3300050032 assembled Ga0495410_002940
3300050009 assembled Ga0395634_0027456
3300031772 assembled Ga0315288_10055787
3300035378 assembled Ga0393875_12483
3300036908 assembled Ga0334869_036399
3300033166 assembled Ga0334900_1000489
3300040942 assembled Ga0439233_0001532
3300057308 assembled Ga0583561_0007164
3300057053 assembled Ga0568900_0069182
3300054071 assembled nmdc:mga0gt36_5_c1
3300034686 assembled Ga0334891_010163
3300037214 assembled Ga0395680_0030097
3300048655 assembled Ga0504914_0039861
3300036949 assembled Ga0377206_000011
3300049722 assembled Ga0495417_0020942
3300031873 assembled Ga0315297_10052479
3300036947 assembled Ga0377204_000484
3300051162 assembled Ga0526685_0020748
3300035039 assembled Ga0376513_033221
3300040733 assembled Ga0439193_000010
3300041959 assembled Ga0456189_002329
3300048574 assembled Ga0498941_006492
3300041566 assembled Ga0451917_0607553
3300036947 assembled Ga0377204_042170
3300038395 assembled Ga0415639_016279
3300051041 assembled Ga0527651_012171
3300035038 assembled Ga0376512_05526
3300037105 assembled Ga0395709_0033351
3300052312 assembled Ga0528629_054649
3300041731 assembled Ga0452011_0227373
3300035528 assembled Ga0376490_009510
3300031260 assembled Ga0325117_189295
3300042591 assembled Ga0466692_064140
3300057014 assembled Ga0568896_0239446
3300033004 assembled Ga0335084_10285812
3300049702 assembled Ga0499529_006450
3300039309 assembled Ga0427945_000045
3300034984 assembled Ga0334970_002573
3300035550 assembled Ga0393985_36662
3300037104 assembled Ga0395706_000001
3300047491 assembled Ga0485326_084801
3300057014 assembled Ga0568896_0120769
3300037512 assembled Ga0400026_0243720
3300034780 assembled Ga0376959_21856
3300037094 assembled Ga0334836_018408
3300057024 assembled Ga0568885_0017618
3300041698 assembled Ga0451941_2567999
3300044801 assembled Ga0480579_022939
3300036966 assembled Ga0377226_017337
3300038429 assembled Ga0427951_000784
3300037045 assembled Ga0377235_019446
3300041552 assembled Ga0451881_0942626
3300036931 assembled Ga0334845_0002730
3300051040 assembled Ga0527650_013606
3300038423 assembled Ga0427934_0000440
3300047195 assembled Ga0494772_020184
3300034794 assembled Ga0376952_021186
3300032046 assembled Ga0315289_10002299
3300056887 assembled Ga0568904_0104178
3300033408 assembled Ga0316605_10040878
3300041844 assembled Ga0452063_2286049
3300045019 assembled Ga0438305_000274
3300057050 assembled Ga0568865_0135580
3300049644 assembled Ga0499522_001638
3300039242 assembled Ga0427917_000006
3300041082 assembled Ga0452208_167755
3300045411 assembled Ga0438317_0000055
3300035102 assembled Ga0376526_007099
3300036877 assembled Ga0334795_017969
3300035488 assembled Ga0394027_17826
3300045997 assembled Ga0484980_0168591
3300035659 assembled Ga0373628_0019159
3300032829 assembled Ga0335070_10174083
3300045889 assembled Ga0496346_001922
3300051498 assembled Ga0527633_022108
3300035561 assembled Ga0394202_002877
3300035660 assembled Ga0373629_0000607
3300037249 assembled Ga0392371_0012873
3300056903 assembled Ga0568914_0032943
3300032342 assembled Ga0315286_10002859
3300032397 assembled Ga0315287_10062879
3300057010 assembled Ga0568860_0000648
3300051033 assembled Ga0527641_028618
3300050336 assembled Ga0528475_006751
3300037110 assembled Ga0395724_003599
3300035380 assembled Ga0393877_03855
3300051037 assembled Ga0527647_006981
3300042274 assembled Ga0451657_000667
3300045144 assembled Ga0438307_0029372
3300033170 assembled Ga0334884_1002529
3300038743 assembled Ga0417229_003282
3300055473 assembled Ga0556744_006835
3300049638 assembled Ga0499516_005516
3300039490 assembled Ga0435833_002851
3300033798 assembled Ga0334821_002129
3300033433 assembled Ga0326726_10009983
3300033177 assembled Ga0334883_1044528
3300057029 assembled Ga0568848_0224712
3300033178 assembled Ga0334885_1003435
3300038402 assembled Ga0436460_0000191
3300041765 assembled Ga0452047_0378354
3300057024 assembled Ga0568885_0029977
3300041665 assembled Ga0451923_0221109
3300037461 assembled Ga0392394_0132524
3300042534 assembled Ga0455842_0000002
3300032053 assembled Ga0315284_10396322
3300032118 assembled Ga0315277_10233252
3300036983 assembled Ga0393269_0105211
3300051842 assembled Ga0528645_003664
3300045146 assembled Ga0438316_0003842
3300037308 assembled Ga0394872_0319189
3300057029 assembled Ga0568848_0206017
3300032796 assembled Ga0346506_1359240
3300060650 assembled Ga0597045_0000051
3300037453 assembled Ga0394155_0047191
3300034091 assembled Ga0326724_0021379
3300038424 assembled Ga0427935_0000063
3300044800 assembled Ga0480577_012653
3300038387 assembled Ga0394215_18031
3300044273 assembled Ga0467084_011725
3300057017 assembled Ga0568921_0048590
3300035494 assembled Ga0376447_000630
3300056868 assembled Ga0568855_0088944
3300036888 assembled Ga0334830_000431
3300032070 assembled Ga0315279_10044400
3300050009 assembled Ga0395634_0106235
3300042598 assembled Ga0466701_088064
3300057059 assembled Ga0573184_001237
3300041729 assembled Ga0452005_1776452
3300041418 assembled Ga0439244_0004076
3300037238 assembled Ga0395673_051480
3300056690 assembled Ga0557743_009074
3300037453 assembled Ga0394155_0293215
3300051161 assembled Ga0526684_0097389
3300049641 assembled Ga0499519_002145
3300038429 assembled Ga0427951_012431
3300038462 assembled Ga0436664_0005358
3300033162 assembled Ga0334901_1000476
3300042623 assembled Ga0466734_047399
3300051051 assembled Ga0527665_014780
3300051019 assembled Ga0526686_0019460
3300044771 assembled Ga0483962_040490
3300032897 assembled Ga0335071_10082081
3300054079 assembled nmdc:mga0mc82_18_c1
3300052312 assembled Ga0528629_003787
3300058954 assembled Ga0499527_004392
3300036965 assembled Ga0377224_012474
3300035437 assembled Ga0394080_32461
3300052280 assembled Ga0528622_000059
3300036949 assembled Ga0377206_014900
3300048579 assembled Ga0498946_109648
3300048652 assembled Ga0504285_0028533
3300051036 assembled Ga0527646_016188
3300040736 assembled Ga0439196_0002516
3300037209 assembled Ga0395675_029566
3300045146 assembled Ga0438316_0054589
3300051815 assembled Ga0528666_067901
