Scaffold ID
3300035688 assembled Ga0373626_0024456
3300037065 assembled Ga0395704_010332
3300042598 assembled Ga0466701_047522
3300059599 assembled Ga0568901_0003515
3300036958 assembled Ga0377216_000468
3300033145 assembled Ga0366840_1009307
3300032156 assembled Ga0315295_10451394
3300049638 assembled Ga0499516_002465
3300038423 assembled Ga0427934_0005803
3300045916 assembled Ga0496408_000186
3300033173 assembled Ga0334889_1001710
3300045900 assembled Ga0496363_0000043
3300052276 assembled Ga0528649_014159
3300042816 assembled Ga0482146_000006
3300045018 assembled Ga0438304_0050743
3300033161 assembled Ga0334893_1000001
3300033817 assembled Ga0373875_000677
3300045146 assembled Ga0438316_0043236
3300044477 assembled Ga0436620_0078655
3300052722 assembled Ga0526692_0242883
3300033171 assembled Ga0334895_1043562
3300033893 assembled Ga0326768_000088
3300040984 assembled Ga0395503_00243
3300050022 assembled Ga0494724_0004862
3300036987 assembled Ga0377238_000095
3300056973 assembled Ga0568895_0007250
3300039531 assembled Ga0435829_002355
3300051803 assembled Ga0528651_009039
3300045144 assembled Ga0438307_0065092
3300057050 assembled Ga0568865_0304550
3300033405 assembled Ga0326727_10099557
3300037163 assembled Ga0395627_0007177
3300054046 assembled nmdc:mga04g54_21_c1
3300037512 assembled Ga0400026_0169795
3300031707 assembled Ga0315291_10014257
3300048041 assembled Ga0497331_000003
3300033146 assembled Ga0366841_1002808
3300035037 assembled Ga0376511_019617
3300037043 assembled Ga0377233_050246
3300033176 assembled Ga0334886_1000384
3300031876 assembled Ga0315310_10000463
3300056753 assembled Ga0558069_0000364
3300051019 assembled Ga0526686_0023559
3300036949 assembled Ga0377206_052127
3300035541 assembled Ga0376503_016259
3300051622 assembled Ga0527698_003068
3300041553 assembled Ga0451885_0637736
3300050336 assembled Ga0528475_000107
3300051504 assembled Ga0527662_002014
3300045146 assembled Ga0438316_0005815
3300057017 assembled Ga0568921_0002069
3300048048 assembled Ga0497341_006103
3300042621 assembled Ga0466729_222332
3300035493 assembled Ga0376446_005649
3300049645 assembled Ga0499523_000150
3300038558 assembled Ga0436470_0216877
3300037249 assembled Ga0392371_0006487
3300035458 assembled Ga0393589_1437905
3300034686 assembled Ga0334891_006050
3300036951 assembled Ga0377208_000813
3300038975 assembled Ga0416723_00061
3300035493 assembled Ga0376446_001452
3300038459 assembled Ga0436658_0000465
3300039258 assembled Ga0427926_000026
3300035148 assembled Ga0376962_083095
3300048574 assembled Ga0498941_002512
3300035635 assembled Ga0394025_14798
3300050190 assembled Ga0500024_003762
3300035701 assembled Ga0373625_0516871
3300049644 assembled Ga0499522_000121
3300056807 assembled Ga0562387_08060
3300056867 assembled Ga0568854_0004622
3300038700 assembled Ga0416712_1756570
3300048838 assembled Ga0498922_0017316
3300042596 assembled Ga0466696_084510
3300051828 assembled Ga0528601_030534
3300035538 assembled Ga0376500_001515
3300056905 assembled Ga0568917_0321243
3300036979 assembled Ga0393261_0105716
3300048766 assembled Ga0494723_0029420
3300032156 assembled Ga0315295_10004699
3300035676 assembled Ga0316623_00311922
3300036761 assembled Ga0373627_0120330
3300042273 assembled Ga0451656_055380
3300036958 assembled Ga0377216_027900
3300037067 assembled Ga0378408_0424653
3300050645 assembled Ga0531112_002323
3300033176 assembled Ga0334886_1000988
3300049484 assembled Ga0499986_010288
3300038424 assembled Ga0427935_0089820
3300057053 assembled Ga0568900_0051996
3300035494 assembled Ga0376447_003293
3300037090 assembled Ga0334824_011025
3300035640 assembled Ga0394087_09803
3300035558 assembled Ga0394083_13460
3300033991 assembled Ga0334965_0041231
3300033164 assembled Ga0334894_1004938
3300037224 assembled Ga0395705_083098
3300048074 assembled Ga0496017_0088236
3300031885 assembled Ga0315285_10145639
3300036987 assembled Ga0377238_010218
3300032118 assembled Ga0315277_10032013
3300033177 assembled Ga0334883_1001916
3300033165 assembled Ga0334892_1000001
3300037577 assembled Ga0395835_0021611
3300041882 assembled Ga0452089_1187566
3300035659 assembled Ga0373628_0031289
3300034416 assembled Ga0374214_000266
3300036953 assembled Ga0377210_074105
3300032884 assembled Ga0346514_1032767
3300041731 assembled Ga0452011_1762028
3300035208 assembled Ga0376279_0059180
3300041961 assembled Ga0456192_016487
3300031749 assembled Ga0315298_1000018
3300035659 assembled Ga0373628_0000437
3300033982 assembled Ga0371487_0005541
3300054077 assembled nmdc:mga0k893_7314_c1
3300037492 assembled Ga0393274_0003938
3300051499 assembled Ga0527635_006364
3300037095 assembled Ga0334842_000893
3300042257 assembled Ga0451647_004738
3300045118 assembled Ga0438315_0023492
3300045019 assembled Ga0438305_000671
3300049644 assembled Ga0499522_001168
3300045567 assembled Ga0495042_23849
3300038440 assembled Ga0394677_13308
3300051162 assembled Ga0526685_0069683
3300035437 assembled Ga0394080_33041
3300031876 assembled Ga0315310_10000439
3300032897 assembled Ga0335071_10038179
3300048073 assembled Ga0496016_0100464
3300036953 assembled Ga0377210_000685
3300032053 assembled Ga0315284_10060733
3300057017 assembled Ga0568921_0001640
3300033164 assembled Ga0334894_1000968
3300035527 assembled Ga0376489_043819
3300051218 assembled Ga0496794_011067
3300051817 assembled Ga0528669_008459
3300035641 assembled Ga0394090_06979
3300057024 assembled Ga0568885_0025781
3300033889 assembled Ga0373411_0031958
3300033156 assembled Ga0366836_1000729
3300034091 assembled Ga0326724_0056703
3300038455 assembled Ga0436474_0093465
3300046653 assembled Ga0494761_0024578
3300059485 assembled Ga0499530_000983
3300037208 assembled Ga0395672_018283
3300050582 assembled Ga0531114_001302
3300057001 assembled Ga0563659_0024596
3300056905 assembled Ga0568917_0087268
3300032069 assembled Ga0315282_10011323
3300046509 assembled Ga0495449_0018486
3300044802 assembled Ga0480582_0000518
3300041760 assembled Ga0452035_1400098
3300031921 assembled Ga0326329_1000275
3300037099 assembled Ga0334873_009293
3300033757 assembled Ga0373404_0006182
3300035038 assembled Ga0376512_02061
3300047645 assembled Ga0497324_011316
3300057029 assembled Ga0568848_0012212
3300035053 assembled Ga0376525_003436
3300048831 assembled Ga0498914_0079970
3300033164 assembled Ga0334894_1000397
3300042271 assembled Ga0451654_033745
3300038581 assembled Ga0395504_00156
3300042655 assembled Ga0466727_247601
3300036880 assembled Ga0334801_062888
3300055496 assembled Ga0556693_003277
3300032111 assembled Ga0326321_1000051
3300035379 assembled Ga0393876_18910
3300032770 assembled Ga0335085_10365146
3300038408 assembled Ga0436464_0396064
3300035638 assembled Ga0394081_08128
3300037085 assembled Ga0334809_001426
3300052285 assembled Ga0528627_003943
3300033561 assembled Ga0371490_1034527
3300033161 assembled Ga0334893_1000288
3300056867 assembled Ga0568854_0025045
3300033177 assembled Ga0334883_1023995
3300051821 assembled Ga0528677_016405
3300051502 assembled Ga0527655_001002
3300044580 assembled Ga0485776_0004564
3300057014 assembled Ga0568896_0028462
3300034784 assembled Ga0376954_00940
3300041729 assembled Ga0452005_0298905
3300049702 assembled Ga0499529_025575
3300033161 assembled Ga0334893_1000004
3300050334 assembled Ga0528474_000001
3300035448 assembled Ga0394086_03958
3300042273 assembled Ga0451656_010369
3300040946 assembled Ga0439239_0054295
3300031873 assembled Ga0315297_10222389
3300035051 assembled Ga0376523_007423
3300033141 assembled Ga0366833_1002619
3300038427 assembled Ga0427947_000008
3300037308 assembled Ga0394872_0094446
3300042270 assembled Ga0451653_004657
3300032397 assembled Ga0315287_10498444
3300035548 assembled Ga0376531_012325
3300037105 assembled Ga0395709_0024004
3300049638 assembled Ga0499516_017012
3300056905 assembled Ga0568917_0002978
3300057056 assembled Ga0568853_0007765
3300042279 assembled Ga0451663_001758
3300035455 assembled Ga0394203_21093
3300057024 assembled Ga0568885_0007442
3300033405 assembled Ga0326727_10054440
3300051161 assembled Ga0526684_0058753
3300051208 assembled Ga0526689_0162917
3300048050 assembled Ga0497343_005220
3300035561 assembled Ga0394202_000060
3300040953 assembled Ga0451424_054906
3300051162 assembled Ga0526685_0059641
3300041418 assembled Ga0439244_0006922
3300052283 assembled Ga0528625_000528
3300036969 assembled Ga0377229_019056
3300033165 assembled Ga0334892_1036601
3300038697 assembled Ga0401162_01133
3300035179 assembled Ga0373630_0002927
3300033174 assembled Ga0334882_1000585
3300057014 assembled Ga0568896_0007612
3300042623 assembled Ga0466734_127195
3300031806 assembled Ga0315306_10008428
3300052283 assembled Ga0528625_000502
3300051016 assembled Ga0527615_0146225
3300049912 assembled Ga0494804_0028138
3300051644 assembled Ga0531542_0012375
3300033167 assembled Ga0334898_1000058
3300048044 assembled Ga0497337_017420
3300033405 assembled Ga0326727_10189425
3300037045 assembled Ga0377235_000236
3300035659 assembled Ga0373628_0072433
3300052918 assembled Ga0480581_000026
3300037132 assembled Ga0395987_001930
3300060621 assembled Ga0568923_0164304
3300041664 assembled Ga0451921_1338835
3300060291 assembled Ga0568894_0061246
3300033490 assembled Ga0326760_1000001
3300038425 assembled Ga0427939_0056218
3300060291 assembled Ga0568894_0195734
3300050581 assembled Ga0531113_001966
3300051055 assembled Ga0527671_031208
3300045411 assembled Ga0438317_0044799
3300049437 assembled Ga0496018_0041209
3300049725 assembled Ga0495421_0008251
3300033175 assembled Ga0334890_1002690
3300038390 assembled Ga0416812_1192994
3300056899 assembled Ga0568883_0106856
3300033150 assembled Ga0366835_1013918
3300051206 assembled Ga0526687_0067131
3300036932 assembled Ga0334849_083838
3300055515 assembled Ga0556726_011770
3300039532 assembled Ga0435827_000028
3300033178 assembled Ga0334885_1003070
3300042780 assembled Ga0482162_00567
3300045950 assembled Ga0484001_0004817
3300035540 assembled Ga0376502_021005
3300033177 assembled Ga0334883_1000660
3300048591 assembled Ga0498929_0002468
3300038474 assembled Ga0436663_0018890
3300040946 assembled Ga0439239_0173211
3300035148 assembled Ga0376962_025722
3300035041 assembled Ga0376515_000406
3300056905 assembled Ga0568917_0023310
3300033153 assembled Ga0366824_1001340
3300045275 assembled Ga0438306_0000517
3300036718 assembled Ga0377181_001605
3300051820 assembled Ga0528672_0015579
3300038468 assembled Ga0436477_0081756
3300058954 assembled Ga0499527_044989
3300037528 assembled Ga0334897_001304
3300045566 assembled Ga0495040_093778
3300049638 assembled Ga0499516_049039
3300033161 assembled Ga0334893_1020681
3300038469 assembled Ga0436466_0002210
3300057017 assembled Ga0568921_0001327
3300038468 assembled Ga0436477_0159936
3300036947 assembled Ga0377204_000675
3300036963 assembled Ga0377222_022859
3300051019 assembled Ga0526686_0016632
3300038422 assembled Ga0436472_0015612
3300051843 assembled Ga0528646_000597
3300033150 assembled Ga0366835_1001042
3300057054 assembled Ga0568913_0077358
3300054098 assembled nmdc:mga0vd86_124_c1
3300038975 assembled Ga0416723_00082
3300054085 assembled nmdc:mga0qb88_137047_c1
3300051512 assembled Ga0527685_003805
3300041896 assembled Ga0452103_0003078
3300032038 assembled Ga0326512_10239475
3300041082 assembled Ga0452208_185537
3300031885 assembled Ga0315285_10068506
3300041418 assembled Ga0439244_0000989
3300056905 assembled Ga0568917_0035637
3300032931 assembled Ga0346524_10343926
3300036907 assembled Ga0334868_006580
3300060291 assembled Ga0568894_0002307
3300035556 assembled Ga0394028_25282
3300041961 assembled Ga0456192_001567
3300054038 assembled nmdc:mga00971_27530_c1
3300036972 assembled Ga0377232_051994
3300052311 assembled Ga0528621_000376
3300033164 assembled Ga0334894_1000348
3300033145 assembled Ga0366840_1000107
3300051389 assembled Ga0503152_0065984
3300049922 assembled Ga0495691_01560
3300038800 assembled Ga0395582_05480
3300056713 assembled Ga0557769_000086
3300033405 assembled Ga0326727_10000410
3300037454 assembled Ga0394156_0056876
3300037067 assembled Ga0378408_0465726
3300036966 assembled Ga0377226_000009
3300041957 assembled Ga0456187_013469
3300049702 assembled Ga0499529_064303
3300036963 assembled Ga0377222_026437
3300035536 assembled Ga0376498_001445
3300035524 assembled Ga0376486_002588
3300057048 assembled Ga0568852_0077113
3300052276 assembled Ga0528649_007906
3300036940 assembled Ga0377182_002180
3300051037 assembled Ga0527647_000903
3300043541 assembled Ga0453686_040592
3300056883 assembled Ga0568879_0111701
3300043114 assembled Ga0484785_00505
3300051377 assembled Ga0503116_000247
3300038454 assembled Ga0436473_0000856
3300038993 assembled Ga0416810_1840750
3300057045 assembled Ga0568912_0193607
3300041663 assembled Ga0451919_2865752
3300035047 assembled Ga0376519_041258
3300044798 assembled Ga0480573_026510
3300051018 assembled Ga0527619_0025397
3300037049 assembled Ga0334846_004379
3300044580 assembled Ga0485776_0001084
3300033419 assembled Ga0316601_100283144
3300035539 assembled Ga0376501_01416
3300038974 assembled Ga0416721_000116
3300051815 assembled Ga0528666_004954
3300041676 assembled Ga0451951_2042601
3300041891 assembled Ga0452101_2652150
3300048838 assembled Ga0498922_0007985
3300051052 assembled Ga0527666_037565
3300048768 assembled Ga0494730_0001960
3300033167 assembled Ga0334898_1008038
3300045411 assembled Ga0438317_0003570
3300049722 assembled Ga0495417_0060427
3300033173 assembled Ga0334889_1014775
3300041717 assembled Ga0451997_0017739
3300042535 assembled Ga0455843_0036415
3300048769 assembled Ga0494733_0000497
3300044508 assembled Ga0436548_0007728
3300051808 assembled Ga0528657_004468
3300052314 assembled Ga0528641_002811
3300049725 assembled Ga0495421_0001053
3300048069 assembled Ga0497330_001244
3300051061 assembled Ga0527678_002998
3300035455 assembled Ga0394203_05398
3300061472 assembled Ga0568889_0075003
3300033169 assembled Ga0334887_1004202
3300049487 assembled Ga0500001_018072
3300049912 assembled Ga0494804_0013384
3300051058 assembled Ga0527674_052623
3300050026 assembled Ga0494740_000063
3300037504 assembled Ga0401366_0007464
3300051502 assembled Ga0527655_004623
3300051036 assembled Ga0527646_000021
3300054075 assembled nmdc:mga0jp50_33158_c1
3300031867 assembled Ga0326511_10098824
3300049922 assembled Ga0495691_00960
3300039221 assembled Ga0416818_1479883
3300037481 assembled Ga0393265_0020884
3300033757 assembled Ga0373404_0002875
3300054087 assembled nmdc:mga0rg74_5544_c1
3300049921 assembled Ga0495688_00235
3300036985 assembled Ga0393278_0093704
3300032897 assembled Ga0335071_10143819
3300047642 assembled Ga0497317_011816
3300046703 assembled Ga0494758_0014904
3300044800 assembled Ga0480577_019296
3300033166 assembled Ga0334900_1000521
3300056699 assembled Ga0557752_000032
3300049645 assembled Ga0499523_000557
3300056749 assembled Ga0558061_0005849
3300051047 assembled Ga0527658_000606
3300041673 assembled Ga0451949_0140683
3300033162 assembled Ga0334901_1007158
3300034091 assembled Ga0326724_0085599
3300036981 assembled Ga0393264_0056890
3300033416 assembled Ga0316622_100016245
3300051019 assembled Ga0526686_0029458
3300033170 assembled Ga0334884_1021873
3300042259 assembled Ga0451649_003732
3300048837 assembled Ga0498921_0015169
3300033176 assembled Ga0334886_1003452
3300051018 assembled Ga0527619_0071850
3300036761 assembled Ga0373627_0160828
3300057025 assembled Ga0568893_0096831
3300037174 assembled Ga0395642_024005
3300044580 assembled Ga0485776_0003299
3300051040 assembled Ga0527650_000712
3300048038 assembled Ga0497325_002226
3300051161 assembled Ga0526684_0062039
3300057308 assembled Ga0583561_0018113
3300057014 assembled Ga0568896_0032502
3300051019 assembled Ga0526686_0003226
3300037216 assembled Ga0395682_0007287
3300037210 assembled Ga0395676_008162
3300035492 assembled Ga0376445_007333
3300037208 assembled Ga0395672_008777
3300038429 assembled Ga0427951_001453
3300046643 assembled Ga0494747_0046379
3300045016 assembled Ga0438301_003881
3300050014 assembled Ga0494704_078500
3300035701 assembled Ga0373625_0030424
