Scaffold ID
3300028817 assembled Ga0310048_1002592
3300025322 assembled Ga0209641_10007947
3300021399 assembled Ga0224415_10000131
3300018057 assembled Ga0187858_10049446
3300038319 assembled Ga0246005_003452
3300027742 assembled Ga0209121_10003588
3300009492 assembled Ga0127412_10000483
3300037673 assembled Ga0314854_012288
3300028422 assembled Ga0304770_10352115
3300009134 assembled Ga0118738_100012
3300026252 assembled Ga0209722_1012205
3300026160 assembled Ga0265420_120371
3300025867 assembled Ga0209098_1000023
3300009360 assembled Ga0118672_1003034
3300025864 assembled Ga0209429_10042922
3300020812 assembled Ga0214071_1659439
3300028272 assembled Ga0265592_1016271
3300009708 assembled Ga0116194_1000084
3300016722 assembled Ga0183100_1019361
3300026163 assembled Ga0265427_1000273
3300028567 assembled Ga0255342_1041250
3300013883 assembled Ga0181297_100291
3300009784 assembled Ga0123357_10002817
3300014913 assembled Ga0164310_10011447
3300029268 assembled Ga0247842_10070531
3300012931 assembled Ga0153915_10015515
3300038313 assembled Ga0134846_000649
3300025629 assembled Ga0208824_1000009
3300014490 assembled Ga0182010_10021929
3300031463 assembled Ga0272448_1074187
3300025737 assembled Ga0208694_1000065
3300023254 assembled Ga0224524_1004311
3300038336 assembled Ga0246098_10807
3300014491 assembled Ga0182014_10000228
3300025820 assembled Ga0209614_1054811
3300021603 assembled Ga0226659_10002231
3300025856 assembled Ga0209604_1027187
3300025795 assembled Ga0210114_1002636
3300019374 assembled Ga0187897_1000794
3300025888 assembled Ga0209540_10115559
3300029205 assembled Ga0168062_116643
3300025882 assembled Ga0209097_10031674
3300038312 assembled Ga0134836_000105
3300025740 assembled Ga0208940_1000165
3300025858 assembled Ga0209099_1090583
3300010319 assembled Ga0136653_10033360
3300018020 assembled Ga0187861_10024659
3300026159 assembled Ga0265424_1021121
3300017688 assembled Ga0180017_101128
3300017643 assembled Ga0183097_10013
3300009838 assembled Ga0116153_10030575
3300017926 assembled Ga0187807_1001019
3300018021 assembled Ga0187882_1031632
3300027051 assembled Ga0209269_1008771
3300014165 assembled Ga0181523_10002363
3300029552 assembled Ga0245113_100051
3300009674 assembled Ga0116173_1062400
3300022654 assembled Ga0216347_10000310
3300021279 assembled Ga0214521_1000890
3300028635 assembled Ga0302245_1034526
3300020084 assembled Ga0194110_10000592
3300025888 assembled Ga0209540_10064220
3300009685 assembled Ga0116142_10003683
3300009689 assembled Ga0116186_1000025
3300011989 assembled Ga0120380_1002406
3300025750 assembled Ga0209747_1003944
3300018018 assembled Ga0187886_1000834
3300038321 assembled Ga0134857_000656
3300031673 assembled Ga0307377_10049799
3300025469 assembled Ga0208687_1000493
3300039140 assembled Ga0245636_000165
3300020814 assembled Ga0214088_1032974
3300009694 assembled Ga0116170_10066608
3300009629 assembled Ga0116119_1003327
3300009779 assembled Ga0116152_10018936
3300009771 assembled Ga0116155_10001431
3300018016 assembled Ga0187880_1029118
3300009642 assembled Ga0123331_1000556
3300009773 assembled Ga0123333_10041157
3300027536 assembled Ga0209163_1000385
3300028395 assembled Ga0304732_10841
3300031992 assembled Ga0310694_10266209
3300027566 assembled Ga0209639_1015744
3300009136 assembled Ga0118735_10006087
3300031566 assembled Ga0307378_10003659
3300026153 assembled Ga0265422_1002453
3300021514 assembled Ga0190293_1003785
3300008468 assembled Ga0115358_10000140
3300028622 assembled Ga0302253_1006724
3300009157 assembled Ga0105092_10083817
3300018043 assembled Ga0187887_10058328
3300009117 assembled Ga0117939_100009
3300018013 assembled Ga0187873_1000042
3300028886 assembled Ga0256407_10002652
3300025408 assembled Ga0208462_1001919
3300009781 assembled Ga0116178_10000118
3300009085 assembled Ga0105103_10005642
3300020813 assembled Ga0214086_1621584
3300013755 assembled Ga0117777_1001441
3300016725 assembled Ga0183101_1004987
3300028627 assembled Ga0302243_1006192
3300025859 assembled Ga0209096_1003392
3300017959 assembled Ga0187779_10150958
3300009761 assembled Ga0116168_1039832
3300013748 assembled Ga0116840_1000478
3300018493 assembled Ga0187909_10273441
3300009773 assembled Ga0123333_10000630
3300013880 assembled Ga0181298_102486
3300027891 assembled Ga0209628_10224302
3300007296 assembled Ga0104830_100032
3300010236 assembled Ga0136246_10017569
3300025716 assembled Ga0209746_1002288
3300013882 assembled Ga0181306_102140
3300025706 assembled Ga0209507_1028289
3300039154 assembled Ga0245640_000252
3300025891 assembled Ga0209585_10073062
3300009122 assembled Ga0118674_1001417
3300035338 assembled Ga0119852_00909
3300009121 assembled Ga0118671_1000311
3300009647 assembled Ga0123326_1009109
3300018494 assembled Ga0187911_10029366
3300026554 assembled Ga0265407_1001772
3300024433 assembled Ga0209986_10002912
3300026368 assembled Ga0255361_1000696
3300027897 assembled Ga0209254_10159954
3300025089 assembled Ga0209394_1000025
3300013883 assembled Ga0181297_100643
3300026252 assembled Ga0209722_1002393
3300027891 assembled Ga0209628_10171191
3300029205 assembled Ga0168062_101761
3300009826 assembled Ga0123355_10599484
3300026554 assembled Ga0265407_1000685
3300009654 assembled Ga0116167_1000022
3300018017 assembled Ga0187872_10000953
3300021077 assembled Ga0215011_10056354
3300029797 assembled Ga0243129_1017317
3300021254 assembled Ga0223824_10212326
3300027897 assembled Ga0209254_10016697
3300009122 assembled Ga0118674_1002984
3300028168 assembled Ga0268277_1001102
3300028591 assembled Ga0247611_10142320
3300025706 assembled Ga0209507_1023004
3300038318 assembled Ga0134855_000475
3300024305 assembled Ga0247728_10002
3300038312 assembled Ga0134836_007665
3300025888 assembled Ga0209540_10016223
3300009117 assembled Ga0117939_101055
3300017989 assembled Ga0180432_10218182
3300031566 assembled Ga0307378_10008557
3300009782 assembled Ga0116157_10018991
3300021255 assembled Ga0223825_12400301
3300038321 assembled Ga0134857_000135
3300025576 assembled Ga0208820_1000011
3300023434 assembled Ga0222680_1000424
3300028622 assembled Ga0302253_1000467
3300024305 assembled Ga0247728_10011
3300026364 assembled Ga0247848_100084
3300022664 assembled Ga0247854_1001565
3300022692 assembled Ga0251769_1000071
3300010267 assembled Ga0134101_1000029
3300021254 assembled Ga0223824_10191006
3300022664 assembled Ga0247854_1003715
3300028276 assembled Ga0268282_1001969
3300031994 assembled Ga0310691_10055573
3300025162 assembled Ga0209083_1001660
3300010235 assembled Ga0136247_10000858
3300038318 assembled Ga0134855_000022
3300029397 assembled Ga0243510_101382
3300025820 assembled Ga0209614_1000019
3300027958 assembled Ga0209749_1000058
3300011965 assembled Ga0119875_101798
3300029977 assembled Ga0272449_1007201
3300031539 assembled Ga0307380_10002806
3300013088 assembled Ga0163200_1012840
3300014158 assembled Ga0181521_10002423
3300028633 assembled Ga0302236_1000138
3300013232 assembled Ga0170573_10999273
3300009111 assembled Ga0115026_10049864
3300009682 assembled Ga0116172_10011101
3300031999 assembled Ga0315274_10202063
3300014494 assembled Ga0182017_10184539
3300039361 assembled Ga0169254_01244
3300035490 assembled Ga0247276_000233
3300027419 assembled Ga0209340_1000010
3300029822 assembled Ga0134854_1000023
3300026194 assembled Ga0209509_1000259
3300028797 assembled Ga0265301_10209850
3300038321 assembled Ga0134857_009167
3300021605 assembled Ga0194054_10026786
3300021491 assembled Ga0190332_1014653
3300019861 assembled Ga0206388_1175237
3300025683 assembled Ga0208564_1062642
3300025718 assembled Ga0209123_1027193
3300025715 assembled Ga0209310_1032933
3300020812 assembled Ga0214071_1265871
3300026155 assembled Ga0265411_1001450
3300029823 assembled Ga0134844_100912
3300025145 assembled Ga0209609_10008437
3300038318 assembled Ga0134855_000147
3300029039 assembled Ga0169649_108172
3300013886 assembled Ga0181296_101258
3300021468 assembled Ga0190360_1062871
3300038949 assembled Ga0246689_006220
3300031463 assembled Ga0272448_1008864
3300027902 assembled Ga0209048_10000606
3300029042 assembled Ga0169701_102549
3300028242 assembled Ga0302102_10026082
3300028622 assembled Ga0302253_1000069
3300018407 assembled Ga0187900_1004653
3300017959 assembled Ga0187779_10086040
3300007961 assembled Ga0079305_1000014
3300010167 assembled Ga0123353_10000968
3300025764 assembled Ga0209539_1043794
3300026512 assembled Ga0256842_1000265
3300022664 assembled Ga0247854_1002768
3300026154 assembled Ga0265403_107110
3300018019 assembled Ga0187874_10005528
3300029625 assembled Ga0311297_1042081
3300007961 assembled Ga0079305_1000674
3300010411 assembled Ga0136993_10004988
3300025393 assembled Ga0208041_1011375
3300029821 assembled Ga0246092_1000013
3300031669 assembled Ga0307375_10121219
3300009666 assembled Ga0116182_1011209
3300026162 assembled Ga0265410_1000204
3300008974 assembled Ga0115980_1004154
3300022238 assembled Ga0236240_1004988
3300017923 assembled Ga0182239_1002657
3300009659 assembled Ga0123328_1000272
3300009538 assembled Ga0129287_10030132
3300009549 assembled Ga0116137_1000315
3300021561 assembled Ga0226655_10012977
3300013879 assembled Ga0181299_100217
3300011977 assembled Ga0120375_1002711
3300017932 assembled Ga0187814_10010022
3300029797 assembled Ga0243129_1006655
3300025174 assembled Ga0209324_10004731
3300009675 assembled Ga0116149_1064510
3300021511 assembled Ga0190284_1007577
3300029032 assembled Ga0169753_101035
3300027051 assembled Ga0209269_1008976
3300021182 assembled Ga0215010_10142671
3300038365 assembled Ga0134850_000827
3300009670 assembled Ga0116183_1001349
3300039152 assembled Ga0245638_000095
3300009301 assembled Ga0116003_1000260
3300009694 assembled Ga0116170_10047304
3300029381 assembled Ga0243902_1000031
3300029304 assembled Ga0119857_1000114
3300029822 assembled Ga0134854_1002318
3300025866 assembled Ga0208822_1001272
3300029775 assembled Ga0134843_1000290
3300013131 assembled Ga0172373_10061518
3300039216 assembled Ga0310687_0001156
3300021255 assembled Ga0223825_10076867
3300029885 assembled Ga0245329_100110
3300009671 assembled Ga0123334_1000848
3300035643 assembled Ga0314860_0001364
3300027742 assembled Ga0209121_10024310
3300009636 assembled Ga0116112_1004601
3300038316 assembled Ga0134847_001588
3300025702 assembled Ga0209203_1007062
3300009494 assembled Ga0127413_10003259
3300025792 assembled Ga0210143_1014476
3300028640 assembled Ga0302237_1000243
3300026149 assembled Ga0265408_1000215
3300033999 assembled Ga0310134_000645
3300025820 assembled Ga0209614_1024375
3300038365 assembled Ga0134850_004093
3300010277 assembled Ga0134093_1000125
3300009682 assembled Ga0116172_10000661
3300022664 assembled Ga0247854_1028315
3300018020 assembled Ga0187861_10012057
3300024272 assembled Ga0257077_10353848
3300025631 assembled Ga0209204_1000101
3300009300 assembled Ga0115983_1004186
3300029442 assembled Ga0239579_1000061
3300014490 assembled Ga0182010_10001248
3300019375 assembled Ga0187898_1025684
3300029737 assembled Ga0245199_102246
3300013878 assembled Ga0181302_101827
3300025858 assembled Ga0209099_1006150
3300028593 assembled Ga0255347_1019211
3300028664 assembled Ga0302164_10008955
3300022663 assembled Ga0248167_1009083
3300027419 assembled Ga0209340_1004295
3300026162 assembled Ga0265410_1000757
3300014208 assembled Ga0172379_10153411
3300030493 assembled Ga0310040_1000337
3300018489 assembled Ga0192804_1010102
3300025618 assembled Ga0208693_1008855
3300026311 assembled Ga0209723_1000180
3300028887 assembled Ga0265299_10081748
3300021426 assembled Ga0224482_10021325
3300017922 assembled Ga0182238_1000885
3300031539 assembled Ga0307380_10003462
3300039152 assembled Ga0245638_008363
3300031994 assembled Ga0310691_10217145
3300029447 assembled Ga0243899_1004485
3300022291 assembled Ga0236241_1000094
3300025691 assembled Ga0208826_1002694
3300025408 assembled Ga0208462_1000021
3300014203 assembled Ga0172378_10005622
3300012889 assembled Ga0163159_1035049
3300033998 assembled Ga0310133_001027
3300031993 assembled Ga0310696_10116593
3300027722 assembled Ga0209819_10005711
3300021387 assembled Ga0223845_12635502
3300028675 assembled Ga0272445_1000069
3300010273 assembled Ga0134096_1000026
3300029202 assembled Ga0167843_100235
3300029875 assembled Ga0245324_101161
3300029378 assembled Ga0243978_1000742
3300021318 assembled Ga0214506_1000059
3300025090 assembled Ga0209080_1000015
3300038956 assembled Ga0239562_007975
3300021467 assembled Ga0190334_1011440
3300021561 assembled Ga0226655_10001011
3300010285 assembled Ga0134091_1005614
3300009607 assembled Ga0123327_1000820
3300010328 assembled Ga0129298_10000671
3300022650 assembled Ga0236339_1139266
3300009769 assembled Ga0116184_10003726
3300009768 assembled Ga0116193_1000887
3300028907 assembled Ga0302252_1002236
3300009838 assembled Ga0116153_10020773
3300025784 assembled Ga0209200_1007511
3300013795 assembled Ga0180408_100054
3300022753 assembled Ga0216341_10005206
3300023068 assembled Ga0224554_1019825
3300014839 assembled Ga0182027_10008412
3300009707 assembled Ga0116195_1012697
3300009566 assembled Ga0130025_1076306
3300021256 assembled Ga0223826_10026867
3300013881 assembled Ga0181303_100001
3300029268 assembled Ga0247842_10138142
3300025650 assembled Ga0209385_1048361
3300026252 assembled Ga0209722_1000971
3300032007 assembled Ga0310695_10045046
3300029493 assembled Ga0244010_1000010
3300009085 assembled Ga0105103_10010824
3300029775 assembled Ga0134843_1000074
3300012974 assembled Ga0123350_10036565
3300014914 assembled Ga0164311_10069792
3300030616 assembled Ga0272442_10000203
3300027972 assembled Ga0209079_10002921
3300039153 assembled Ga0245637_000535
3300007776 assembled Ga0105674_1001807
3300024353 assembled Ga0209979_1038225
3300039152 assembled Ga0245638_000459
3300029825 assembled Ga0134835_1002047
3300028920 assembled Ga0272441_10025170
3300026252 assembled Ga0209722_1043076
3300025740 assembled Ga0208940_1000571
3300017932 assembled Ga0187814_10070817
3300029775 assembled Ga0134843_1006244
3300009688 assembled Ga0116176_10010439
3300008943 assembled Ga0115986_1000809
3300010381 assembled Ga0136547_100715
3300009704 assembled Ga0116145_1011536
3300025714 assembled Ga0208458_1016341
3300009360 assembled Ga0118672_1007588
3300008340 assembled Ga0115359_10000202
3300029981 assembled Ga0302293_10013250
3300026198 assembled Ga0209313_1001361
3300030616 assembled Ga0272442_10000002
3300014160 assembled Ga0181517_10004096
3300021603 assembled Ga0226659_10003076
3300025408 assembled Ga0208462_1006558
3300009300 assembled Ga0115983_1003649
3300037551 assembled Ga0310745_0006654
3300013133 assembled Ga0172362_10144906
3300009134 assembled Ga0118738_100012
3300027784 assembled Ga0207421_10000408
3300024268 assembled Ga0257090_10018209
3300028242 assembled Ga0302102_10184261
3300026159 assembled Ga0265424_1000349
3300028169 assembled Ga0268279_1002333
3300024423 assembled Ga0190286_1002521
3300025867 assembled Ga0209098_1003297
3300026250 assembled Ga0209612_1002872
3300025661 assembled Ga0208905_1000148
3300018090 assembled Ga0187770_10013084
3300028568 assembled Ga0255345_1056632
3300025575 assembled Ga0209430_1010405
3300018035 assembled Ga0187875_10073533
3300025864 assembled Ga0209429_10052742
3300021426 assembled Ga0224482_10150123
3300031111 assembled Ga0272444_10230199
3300022666 assembled Ga0248168_1001500
3300028886 assembled Ga0256407_10009567
3300025447 assembled Ga0208102_1004040
3300038312 assembled Ga0134836_002733
3300024303 assembled Ga0257089_10314047
3300025858 assembled Ga0209099_1005412
3300009666 assembled Ga0116182_1049515
3300028772 assembled Ga0302209_10003563
3300010273 assembled Ga0134096_1000308
3300033463 assembled Ga0310690_10005210
3300028603 assembled Ga0265293_10009593
3300010382 assembled Ga0136546_100157
3300028896 assembled Ga0310050_1002926
3300034684 assembled Ga0310148_016580
3300015214 assembled Ga0172382_10224827
3300015214 assembled Ga0172382_10003740
3300025698 assembled Ga0208771_1000701
3300022470 assembled Ga0190367_1032767
3300025871 assembled Ga0209311_1018093
3300010428 assembled Ga0134103_1000018
3300035490 assembled Ga0247276_000210
3300008077 assembled Ga0105964_1000489
3300020812 assembled Ga0214071_1595365
3300029813 assembled Ga0311296_1439716
3300009675 assembled Ga0116149_1042123
3300009762 assembled Ga0116130_1000774
3300018025 assembled Ga0187885_10000506
3300028894 assembled Ga0310049_1002974
3300025689 assembled Ga0209407_1018640
3300014057 assembled Ga0120384_1017936
3300028887 assembled Ga0265299_10005141
3300026290 assembled Ga0209510_1000527
3300009680 assembled Ga0123335_1022802
3300014779 assembled Ga0169465_1009185
3300013120 assembled Ga0171657_1184863
3300026194 assembled Ga0209509_1007339
3300025471 assembled Ga0209508_1005580
3300028602 assembled Ga0265294_10007883
3300026178 assembled Ga0265421_102681
3300009658 assembled Ga0116188_1002132
3300013882 assembled Ga0181306_100518
3300018430 assembled Ga0187902_10013074
3300010285 assembled Ga0134091_1000316
3300010302 assembled Ga0116202_10007656
3300009658 assembled Ga0116188_1011389
3300025657 assembled Ga0208823_1064033
3300025661 assembled Ga0208905_1001838
3300025858 assembled Ga0209099_1021444
3300029692 assembled Ga0245170_100154
3300038334 assembled Ga0246094_000807
3300008942 assembled Ga0115981_1000207
3300028034 assembled Ga0247721_100017
3300007533 assembled Ga0102944_1071157
3300038317 assembled Ga0134849_000020
3300026549 assembled Ga0256404_1008780
3300037365 assembled Ga0310749_0004742
3300026451 assembled Ga0247845_1008628
3300029377 assembled Ga0243903_1000110
3300027051 assembled Ga0209269_1000358
3300009668 assembled Ga0116180_1000072
3300009694 assembled Ga0116170_10023580
3300029449 assembled Ga0243128_1003499
3300035338 assembled Ga0119852_00233
3300028601 assembled Ga0265295_1001058
3300014496 assembled Ga0182011_10022643
3300034685 assembled Ga0310149_013302
3300038321 assembled Ga0134857_000721
3300025861 assembled Ga0209605_1031307
3300027972 assembled Ga0209079_10000214
3300021512 assembled Ga0190303_1002905
3300031539 assembled Ga0307380_10000692
3300028272 assembled Ga0265592_1000753
3300009121 assembled Ga0118671_1000212
3300025829 assembled Ga0209484_10000003
3300018489 assembled Ga0192804_1001543
3300038321 assembled Ga0134857_000078
3300029120 assembled Ga0168814_100163
3300007535 assembled Ga0102926_1000112
3300008978 assembled Ga0116004_1000169
3300009666 assembled Ga0116182_1025350
3300026198 assembled Ga0209313_1002552
3300028580 assembled Ga0268357_110132
3300027784 assembled Ga0207421_10002630
3300023687 assembled Ga0257069_1011604
3300025730 assembled Ga0209606_1028695
3300020814 assembled Ga0214088_1597207
3300030047 assembled Ga0302286_10066186
3300028602 assembled Ga0265294_10063794
3300025285 assembled Ga0208046_1001801
3300025716 assembled Ga0209746_1040527
3300027778 assembled Ga0209464_10061110
3300013879 assembled Ga0181299_103842
3300027891 assembled Ga0209628_10218452
3300013830 assembled Ga0120377_1002745
3300029797 assembled Ga0243129_1018952
3300026290 assembled Ga0209510_1000443
