Gene ID
3300051027 assembled Ga0116000_10041672
3300051026 assembled Ga0116003_10002601
3300051024 assembled Ga0116003_10013032
3300050022 assembled Ga0116004_100003029
3300050015 assembled Ga0116004_100016918
3300049719 assembled Ga0116004_10017684
3300049718 assembled Ga0116005_100004229
3300049702 assembled Ga0116005_10007718
3300049647 assembled Ga0116005_10012952
3300049646 assembled Ga0116006_10007995
3300049641 assembled Ga0116006_10040152
3300049640 assembled Ga0116006_10048051
3300048838 assembled Ga0116007_10051221
3300045566 assembled Ga0116103_10006898
3300042816 assembled Ga0116104_1000036151
3300042599 assembled Ga0116104_10026176
3300042535 assembled Ga0116106_10001275
3300038477 assembled Ga0116107_100002417
3300038365 assembled Ga0116107_10070743
3300038318 assembled Ga0116108_10046895
3300038317 assembled Ga0116108_10078375
3300038316 assembled Ga0116110_10000014
3300038313 assembled Ga0116112_10019052
3300037212 assembled Ga0116112_10046013
3300037196 assembled Ga0116114_1000002215
3300036931 assembled Ga0116116_10269811
3300036909 assembled Ga0116118_10002224
3300036908 assembled Ga0116119_10024968
3300033817 assembled Ga0116119_10033272
3300033405 assembled Ga0116120_100033143
3300033232 assembled Ga0116120_10038273
3300033144 assembled Ga0116121_10000014
3300029825 assembled Ga0116122_100014943
3300029822 assembled Ga0116123_1000026130
3300029775 assembled Ga0116123_10056875
3300028424 assembled Ga0116123_10157881
3300027566 assembled Ga0116124_10126342
3300027276 assembled Ga0116126_10000034
3300026159 assembled Ga0116127_10026092
3300025888 assembled Ga0116128_10013403
3300025716 assembled Ga0116128_10066834
3300025683 assembled Ga0116128_10230081
3300025657 assembled Ga0116130_100077418
3300025618 assembled Ga0116131_10022363
3300023091 assembled Ga0116131_10049701
3300022663 assembled Ga0116132_10058032
3300022291 assembled Ga0116134_10000054
3300022235 assembled Ga0116137_100031523
3300021603 assembled Ga0116137_10036606
3300020814 assembled Ga0116137_10071631
3300009782 assembled Ga0116141_100290461
3300009769 assembled Ga0116141_100985101
3300009768 assembled Ga0116141_101108812
3300009710 assembled Ga0116142_1000175826
3300009696 assembled Ga0116142_100036832
3300009694 assembled Ga0116142_100037967
3300009692 assembled Ga0116142_100139635
3300009690 assembled Ga0116142_100312683
3300009689 assembled Ga0116142_100537033
3300009687 assembled Ga0116143_100010156
3300009685 assembled Ga0116143_100038157
3300009675 assembled Ga0116143_100051891
3300009670 assembled Ga0116143_100284121
3300009566 assembled Ga0116143_100402851
3300009502 assembled Ga0116143_100957831
3300008468 assembled Ga0116144_100037457
3300005373 assembled Ga0116144_1000409815
3300005373 assembled Ga0116144_100491641
3300005099 assembled Ga0116144_100873872
3300004628 assembled Ga0116144_101245991
3300003667 assembled Ga0116145_10006302
3300002837 assembled Ga0116145_100261213
3300001784 assembled Ga0116145_10094465
2081372008 assembled Ga0116145_10098806
3300059465 assembled Ga0116145_10115365
3300059434 assembled Ga0116145_10705891
